Date,Open,High,Low,Close,Volume
2025-02-20 23:25:00,2939.99,2940.62,2939.86,2940.48,78
2025-02-20 23:30:00,2940.49,2941.83,2940.44,2940.96,193
2025-02-20 23:35:00,2940.94,2941.43,2940.74,2941.15,144
2025-02-20 23:40:00,2941.19,2942.49,2941.19,2942.23,263
2025-02-20 23:45:00,2942.24,2943.39,2941.72,2941.8,218
2025-02-20 23:50:00,2941.75,2941.96,2941.28,2941.46,331
2025-02-20 23:55:00,2941.53,2941.72,2940.74,2941.56,430
2025-02-21 00:00:00,2941.58,2942.46,2940.88,2941.18,400
2025-02-21 00:05:00,2941.16,2942.8,2941.02,2942.15,392
2025-02-21 00:10:00,2942.11,2942.51,2941.47,2942.06,328
2025-02-21 00:15:00,2942.08,2942.25,2940.99,2941.38,204
2025-02-21 00:20:00,2941.37,2941.73,2939.65,2940.15,197
2025-02-21 00:25:00,2940.0,2940.0,2937.23,2938.6,542
2025-02-21 00:30:00,2938.47,2939.66,2937.64,2938.94,445
2025-02-21 00:35:00,2938.87,2939.88,2937.79,2939.8,371
2025-02-21 00:40:00,2939.78,2939.8,2939.07,2939.67,227
2025-02-21 00:45:00,2939.68,2940.23,2939.32,2940.04,280
2025-02-21 00:50:00,2940.05,2940.23,2939.39,2939.76,310
2025-02-21 00:55:00,2939.77,2940.24,2939.46,2939.97,334
2025-02-21 01:00:00,2939.96,2944.42,2939.73,2943.47,1877
2025-02-21 01:05:00,2943.49,2946.2,2942.94,2945.74,1660
2025-02-21 01:10:00,2945.73,2946.95,2945.22,2946.03,1040
2025-02-21 01:15:00,2946.08,2949.02,2945.87,2948.69,1285
2025-02-21 01:20:00,2948.7,2949.75,2947.22,2947.91,868
2025-02-21 01:25:00,2947.89,2948.02,2945.16,2945.57,877
2025-02-21 01:30:00,2945.58,2945.81,2944.87,2945.56,1024
2025-02-21 01:35:00,2945.54,2945.57,2941.25,2941.61,990
2025-02-21 01:40:00,2941.63,2942.49,2936.08,2936.6,1636
2025-02-21 01:45:00,2936.62,2937.13,2930.89,2931.0,1696
2025-02-21 01:50:00,2931.02,2931.78,2926.75,2931.56,1751
2025-02-21 01:55:00,2931.59,2932.01,2926.92,2928.78,1226
2025-02-21 02:00:00,2928.87,2931.48,2926.39,2931.0,1128
2025-02-21 02:05:00,2930.85,2937.24,2930.54,2936.16,1358
2025-02-21 02:10:00,2936.33,2938.76,2934.95,2938.36,1057
2025-02-21 02:15:00,2938.35,2940.06,2937.64,2939.98,723
2025-02-21 02:20:00,2940.0,2940.17,2938.29,2939.23,698
2025-02-21 02:25:00,2939.24,2939.86,2937.75,2938.11,748
2025-02-21 02:30:00,2938.1,2941.08,2937.65,2940.9,827
2025-02-21 02:35:00,2940.86,2941.09,2938.8,2939.7,893
2025-02-21 02:40:00,2939.67,2940.27,2938.57,2939.74,769
2025-02-21 02:45:00,2939.75,2940.54,2939.72,2940.33,503
2025-02-21 02:50:00,2940.34,2940.7,2939.56,2940.18,722
2025-02-21 02:55:00,2940.19,2940.5,2939.06,2939.16,736
2025-02-21 03:00:00,2939.19,2939.77,2937.42,2937.42,1021
2025-02-21 03:05:00,2937.41,2937.42,2932.86,2933.55,1388
2025-02-21 03:10:00,2933.62,2934.21,2929.96,2932.79,1346
2025-02-21 03:15:00,2932.82,2933.79,2931.06,2932.39,951
2025-02-21 03:20:00,2932.44,2932.96,2930.54,2931.08,926
2025-02-21 03:25:00,2931.07,2931.07,2927.06,2928.67,1245
2025-02-21 03:30:00,2928.65,2933.26,2928.26,2931.44,864
2025-02-21 03:35:00,2931.46,2933.63,2930.14,2932.97,639
2025-02-21 03:40:00,2932.98,2934.14,2931.96,2932.33,516
2025-02-21 03:45:00,2932.32,2932.35,2930.83,2931.04,466
2025-02-21 03:50:00,2931.06,2932.64,2930.33,2932.17,464
2025-02-21 03:55:00,2932.18,2932.58,2930.7,2931.16,551
2025-02-21 04:00:00,2931.15,2931.93,2930.51,2931.1,531
2025-02-21 04:05:00,2931.11,2931.79,2930.48,2930.78,517
2025-02-21 04:10:00,2930.8,2932.34,2930.66,2930.91,605
2025-02-21 04:15:00,2930.92,2931.47,2930.42,2930.91,480
2025-02-21 04:20:00,2930.9,2931.03,2930.24,2930.67,327
2025-02-21 04:25:00,2930.62,2931.38,2930.07,2930.7,494
2025-02-21 04:30:00,2930.71,2932.14,2930.7,2932.11,451
2025-02-21 04:35:00,2932.19,2932.19,2930.35,2930.47,581
2025-02-21 04:40:00,2930.51,2930.69,2930.13,2930.31,237
2025-02-21 04:45:00,2930.22,2930.54,2926.61,2926.86,698
2025-02-21 04:50:00,2926.79,2929.36,2926.71,2929.14,571
2025-02-21 04:55:00,2929.16,2929.64,2927.39,2928.48,435
2025-02-21 05:00:00,2928.5,2928.7,2927.66,2928.3,692
2025-02-21 05:05:00,2928.26,2928.75,2926.26,2927.36,622
2025-02-21 05:10:00,2927.37,2928.39,2925.43,2927.39,707
2025-02-21 05:15:00,2927.46,2927.89,2926.13,2927.11,510
2025-02-21 05:20:00,2927.1,2927.32,2926.39,2927.18,314
2025-02-21 05:25:00,2927.26,2928.7,2926.26,2927.36,608
2025-02-21 05:30:00,2927.34,2929.36,2924.08,2928.8,1426
2025-02-21 05:35:00,2928.81,2930.47,2926.99,2929.94,882
2025-02-21 05:40:00,2930.01,2931.1,2928.92,2930.56,825
2025-02-21 05:45:00,2930.6,2934.09,2929.76,2932.54,956
2025-02-21 05:50:00,2932.56,2932.94,2929.95,2930.3,696
2025-02-21 05:55:00,2930.35,2931.87,2930.21,2930.24,433
2025-02-21 06:00:00,2930.2,2931.02,2926.87,2927.01,635
2025-02-21 06:05:00,2927.03,2928.5,2925.68,2928.38,920
2025-02-21 06:10:00,2928.4,2930.03,2928.0,2929.13,719
2025-02-21 06:15:00,2929.1,2929.72,2926.74,2928.15,812
2025-02-21 06:20:00,2928.16,2928.82,2927.57,2928.16,663
2025-02-21 06:25:00,2928.13,2929.06,2927.52,2929.0,772
2025-02-21 06:30:00,2928.92,2931.44,2928.69,2931.03,860
2025-02-21 06:35:00,2931.11,2931.23,2929.5,2930.36,501
2025-02-21 06:40:00,2930.35,2931.37,2929.29,2929.65,654
2025-02-21 06:45:00,2929.67,2930.05,2929.03,2929.6,470
2025-02-21 06:50:00,2929.56,2931.17,2929.56,2930.61,489
2025-02-21 06:55:00,2930.58,2930.66,2928.97,2929.68,678
2025-02-21 07:00:00,2929.66,2931.55,2929.15,2931.44,712
2025-02-21 07:05:00,2931.43,2932.52,2931.19,2932.43,612
2025-02-21 07:10:00,2932.42,2933.06,2931.66,2931.82,441
2025-02-21 07:15:00,2931.83,2932.66,2931.8,2932.15,348
2025-02-21 07:20:00,2932.21,2932.3,2931.12,2931.61,355
2025-02-21 07:25:00,2931.65,2932.0,2930.85,2930.92,277
2025-02-21 07:30:00,2930.8,2931.44,2929.81,2931.23,344
2025-02-21 07:35:00,2931.24,2931.85,2930.57,2931.23,320
2025-02-21 07:40:00,2931.28,2931.71,2930.64,2930.92,256
2025-02-21 07:45:00,2930.89,2931.82,2930.53,2931.51,283
2025-02-21 07:50:00,2931.52,2932.48,2931.44,2931.62,249
2025-02-21 07:55:00,2931.59,2931.6,2929.04,2929.93,640
2025-02-21 08:00:00,2929.95,2931.23,2928.15,2928.18,823
2025-02-21 08:05:00,2928.17,2928.19,2924.96,2925.2,1039
2025-02-21 08:10:00,2925.21,2926.01,2923.73,2923.91,1015
2025-02-21 08:15:00,2923.95,2924.47,2921.55,2921.76,1343
2025-02-21 08:20:00,2921.75,2921.9,2916.74,2919.93,1741
2025-02-21 08:25:00,2919.92,2921.25,2918.48,2919.11,935
2025-02-21 08:30:00,2919.2,2921.61,2918.85,2921.4,1041
2025-02-21 08:35:00,2921.39,2923.01,2921.03,2922.36,889
2025-02-21 08:40:00,2922.34,2923.24,2921.75,2922.02,744
2025-02-21 08:45:00,2922.01,2923.21,2921.18,2923.03,599
2025-02-21 08:50:00,2923.02,2924.91,2922.55,2923.47,526
2025-02-21 08:55:00,2923.35,2923.89,2922.7,2923.31,449
2025-02-21 09:00:00,2923.28,2927.01,2923.12,2925.81,878
2025-02-21 09:05:00,2925.82,2927.02,2925.28,2925.97,633
2025-02-21 09:10:00,2925.98,2926.78,2924.38,2924.64,546
2025-02-21 09:15:00,2924.63,2926.18,2923.84,2924.17,659
2025-02-21 09:20:00,2924.16,2925.42,2923.74,2924.93,381
2025-02-21 09:25:00,2925.01,2925.55,2924.27,2925.3,341
2025-02-21 09:30:00,2925.27,2928.15,2925.15,2927.14,591
2025-02-21 09:35:00,2927.13,2929.22,2927.0,2927.16,683
2025-02-21 09:40:00,2927.11,2928.0,2926.31,2926.91,482
2025-02-21 09:45:00,2926.96,2928.31,2926.29,2928.2,464
2025-02-21 09:50:00,2928.22,2929.58,2927.89,2928.71,600
2025-02-21 09:55:00,2928.7,2929.39,2928.57,2929.26,407
2025-02-21 10:00:00,2929.27,2930.8,2929.17,2930.08,606
2025-02-21 10:05:00,2930.09,2930.36,2929.0,2930.15,494
2025-02-21 10:10:00,2930.14,2930.68,2929.3,2930.52,556
2025-02-21 10:15:00,2930.54,2930.69,2930.12,2930.45,384
2025-02-21 10:20:00,2930.43,2930.78,2930.19,2930.34,405
2025-02-21 10:25:00,2930.33,2930.61,2929.27,2929.62,424
2025-02-21 10:30:00,2929.64,2930.09,2929.23,2929.79,351
2025-02-21 10:35:00,2929.8,2930.15,2929.0,2930.01,376
2025-02-21 10:40:00,2930.02,2930.52,2929.45,2930.31,257
2025-02-21 10:45:00,2930.26,2930.39,2929.81,2930.34,199
2025-02-21 10:50:00,2930.38,2930.65,2929.88,2930.5,263
2025-02-21 10:55:00,2930.49,2931.03,2930.17,2930.59,249
2025-02-21 11:00:00,2930.61,2931.03,2930.23,2930.38,284
2025-02-21 11:05:00,2930.35,2932.22,2929.79,2932.15,473
2025-02-21 11:10:00,2932.28,2934.64,2931.98,2934.17,503
2025-02-21 11:15:00,2934.2,2934.93,2932.14,2932.95,620
2025-02-21 11:20:00,2932.88,2934.17,2932.47,2934.15,342
2025-02-21 11:25:00,2934.21,2936.13,2933.89,2935.87,655
2025-02-21 11:30:00,2935.9,2935.9,2931.88,2932.27,750
2025-02-21 11:35:00,2932.12,2933.07,2930.85,2932.84,791
2025-02-21 11:40:00,2932.83,2933.21,2931.61,2931.82,416
2025-02-21 11:45:00,2931.8,2931.94,2930.84,2931.79,459
2025-02-21 11:50:00,2931.8,2931.81,2930.24,2930.35,339
2025-02-21 11:55:00,2930.32,2930.61,2927.99,2928.34,718
2025-02-21 12:00:00,2928.35,2929.07,2927.58,2928.53,931
2025-02-21 12:05:00,2928.52,2930.14,2927.8,2929.74,1013
2025-02-21 12:10:00,2929.77,2931.29,2929.7,2931.1,523
2025-02-21 12:15:00,2931.12,2933.44,2931.12,2933.18,913
2025-02-21 12:20:00,2933.17,2934.35,2932.74,2932.89,765
2025-02-21 12:25:00,2932.85,2933.79,2932.82,2933.35,438
2025-02-21 12:30:00,2933.37,2934.83,2933.23,2934.7,514
2025-02-21 12:35:00,2934.78,2935.0,2933.61,2934.23,384
2025-02-21 12:40:00,2934.24,2935.17,2933.56,2934.39,407
2025-02-21 12:45:00,2934.34,2934.65,2933.59,2933.6,294
2025-02-21 12:50:00,2933.68,2933.73,2930.27,2930.68,740
2025-02-21 12:55:00,2930.69,2931.46,2929.95,2930.13,915
2025-02-21 13:00:00,2930.14,2932.54,2929.74,2931.08,1385
2025-02-21 13:05:00,2931.1,2932.55,2930.43,2931.94,660
2025-02-21 13:10:00,2931.95,2933.02,2930.9,2932.72,702
2025-02-21 13:15:00,2932.73,2933.99,2931.84,2932.92,813
2025-02-21 13:20:00,2933.18,2933.46,2930.17,2933.43,1048
2025-02-21 13:25:00,2933.41,2934.65,2932.15,2932.39,754
2025-02-21 13:30:00,2932.42,2932.84,2926.88,2929.05,1658
2025-02-21 13:35:00,2929.04,2929.72,2927.49,2928.59,1192
2025-02-21 13:40:00,2928.62,2930.27,2927.24,2929.89,1132
2025-02-21 13:45:00,2929.9,2931.34,2929.46,2930.32,869
2025-02-21 13:50:00,2930.33,2932.98,2930.31,2932.29,867
2025-02-21 13:55:00,2932.28,2932.98,2930.75,2930.96,784
2025-02-21 14:00:00,2930.97,2933.04,2929.31,2929.81,1167
2025-02-21 14:05:00,2929.78,2933.47,2929.78,2932.88,789
2025-02-21 14:10:00,2932.87,2934.24,2932.43,2933.82,789
2025-02-21 14:15:00,2933.84,2935.47,2933.49,2934.19,849
2025-02-21 14:20:00,2934.18,2935.5,2933.87,2934.41,835
2025-02-21 14:25:00,2934.39,2935.6,2934.23,2935.47,830
2025-02-21 14:30:00,2935.46,2935.51,2930.85,2930.98,1688
2025-02-21 14:35:00,2930.96,2931.42,2928.11,2929.62,2128
2025-02-21 14:40:00,2929.69,2932.2,2929.67,2930.18,1106
2025-02-21 14:45:00,2930.11,2939.08,2930.11,2937.86,2481
2025-02-21 14:50:00,2937.87,2937.99,2933.78,2935.56,2049
2025-02-21 14:55:00,2935.6,2935.67,2932.47,2933.65,1309
2025-02-21 15:00:00,2933.64,2935.63,2929.95,2933.38,2301
2025-02-21 15:05:00,2933.42,2935.35,2930.6,2931.57,2111
2025-02-21 15:10:00,2931.55,2931.73,2927.59,2927.9,2083
2025-02-21 15:15:00,2927.94,2929.1,2926.94,2927.09,1853
2025-02-21 15:20:00,2927.08,2927.08,2923.65,2923.88,2179
2025-02-21 15:25:00,2923.87,2926.25,2921.51,2925.38,2130
2025-02-21 15:30:00,2925.4,2929.3,2925.12,2929.15,1642
2025-02-21 15:35:00,2929.21,2929.61,2925.04,2925.28,1303
2025-02-21 15:40:00,2925.18,2927.32,2925.12,2925.9,1221
2025-02-21 15:45:00,2925.92,2928.79,2925.8,2928.19,1211
2025-02-21 15:50:00,2928.17,2931.67,2928.12,2931.18,1319
2025-02-21 15:55:00,2931.17,2931.46,2928.68,2928.77,976
2025-02-21 16:00:00,2928.7,2929.82,2927.34,2929.69,1054
2025-02-21 16:05:00,2929.7,2930.92,2928.6,2929.69,1078
2025-02-21 16:10:00,2929.68,2931.78,2929.28,2931.36,1042
2025-02-21 16:15:00,2931.42,2933.47,2931.42,2932.58,1086
2025-02-21 16:20:00,2932.57,2933.55,2931.94,2932.63,874
2025-02-21 16:25:00,2932.48,2934.89,2932.45,2934.22,867
2025-02-21 16:30:00,2934.23,2936.76,2934.04,2936.59,1111
2025-02-21 16:35:00,2936.6,2937.67,2936.07,2937.51,922
2025-02-21 16:40:00,2937.52,2938.5,2936.12,2936.27,895
2025-02-21 16:45:00,2936.28,2937.95,2935.66,2937.83,821
2025-02-21 16:50:00,2937.84,2938.2,2935.43,2935.97,806
2025-02-21 16:55:00,2935.98,2937.12,2935.36,2936.69,550
2025-02-21 17:00:00,2936.68,2938.11,2936.68,2937.63,787
2025-02-21 17:05:00,2937.49,2937.84,2936.12,2937.22,814
2025-02-21 17:10:00,2937.2,2938.38,2936.51,2938.08,707
2025-02-21 17:15:00,2938.11,2939.72,2938.05,2939.1,828
2025-02-21 17:20:00,2939.09,2939.55,2937.79,2938.2,781
2025-02-21 17:25:00,2938.22,2938.83,2937.29,2937.99,634
2025-02-21 17:30:00,2937.93,2939.78,2937.61,2939.69,512
2025-02-21 17:35:00,2939.68,2940.07,2937.9,2939.6,849
2025-02-21 17:40:00,2939.68,2940.6,2939.51,2940.45,755
2025-02-21 17:45:00,2940.47,2941.62,2939.68,2940.32,708
2025-02-21 17:50:00,2940.33,2940.94,2940.12,2940.52,456
2025-02-21 17:55:00,2940.49,2940.98,2939.28,2939.69,693
2025-02-21 18:00:00,2939.7,2939.91,2939.1,2939.28,541
2025-02-21 18:05:00,2939.15,2940.21,2938.27,2940.02,726
2025-02-21 18:10:00,2939.92,2940.04,2938.08,2938.78,703
2025-02-21 18:15:00,2938.81,2940.09,2938.79,2939.07,930
2025-02-21 18:20:00,2939.05,2939.36,2937.78,2938.21,986
2025-02-21 18:25:00,2938.19,2940.06,2937.87,2939.42,980
2025-02-21 18:30:00,2939.46,2941.12,2939.4,2939.98,750
2025-02-21 18:35:00,2939.97,2942.46,2939.65,2940.77,1129
2025-02-21 18:40:00,2940.9,2941.5,2939.76,2940.83,848
2025-02-21 18:45:00,2940.8,2941.35,2940.12,2941.04,634
2025-02-21 18:50:00,2941.05,2942.6,2940.37,2942.55,689
2025-02-21 18:55:00,2942.57,2942.82,2941.44,2941.85,737
2025-02-21 19:00:00,2941.92,2942.45,2941.42,2942.29,581
2025-02-21 19:05:00,2942.24,2942.27,2941.0,2942.1,752
2025-02-21 19:10:00,2942.09,2942.38,2941.23,2941.65,880
2025-02-21 19:15:00,2941.64,2942.61,2941.49,2942.14,628
2025-02-21 19:20:00,2942.15,2942.26,2940.96,2941.3,744
2025-02-21 19:25:00,2941.31,2941.53,2939.08,2939.3,678
2025-02-21 19:30:00,2939.32,2940.27,2939.25,2940.14,687
2025-02-21 19:35:00,2940.15,2940.47,2938.85,2939.04,943
2025-02-21 19:40:00,2939.03,2939.03,2937.14,2937.66,763
2025-02-21 19:45:00,2937.65,2937.65,2933.37,2933.45,1128
2025-02-21 19:50:00,2933.51,2934.99,2933.32,2934.15,1132
2025-02-21 19:55:00,2934.14,2934.82,2932.99,2933.47,1210
2025-02-21 20:00:00,2933.45,2935.9,2933.2,2935.88,1214
2025-02-21 20:05:00,2935.87,2937.2,2935.81,2936.73,651
2025-02-21 20:10:00,2936.71,2936.78,2935.52,2935.7,469
2025-02-21 20:15:00,2935.68,2935.68,2933.19,2933.24,729
2025-02-21 20:20:00,2933.09,2934.21,2932.44,2934.21,788
2025-02-21 20:25:00,2934.13,2934.88,2933.36,2934.15,886
2025-02-21 20:30:00,2934.16,2936.52,2934.03,2935.77,948
2025-02-21 20:35:00,2935.82,2935.82,2933.35,2934.18,1050
2025-02-21 20:40:00,2934.19,2936.24,2933.97,2935.95,839
2025-02-21 20:45:00,2935.98,2936.22,2934.93,2935.61,671
2025-02-21 20:50:00,2935.59,2935.61,2934.47,2935.3,831
2025-02-21 20:55:00,2935.31,2935.45,2934.15,2934.66,925
2025-02-21 21:00:00,2934.68,2935.11,2934.41,2934.53,373
2025-02-21 21:05:00,2934.54,2935.02,2933.56,2933.56,407
2025-02-21 21:10:00,2933.61,2935.5,2932.13,2935.35,688
2025-02-21 21:15:00,2935.34,2936.0,2934.99,2935.91,426
2025-02-21 21:20:00,2935.93,2936.25,2935.54,2935.8,372
2025-02-21 21:25:00,2935.77,2936.55,2935.68,2936.37,336
2025-02-21 21:30:00,2936.15,2936.48,2935.73,2936.33,267
2025-02-21 21:35:00,2936.35,2937.1,2935.98,2937.08,194
2025-02-21 21:40:00,2937.06,2938.33,2936.93,2937.55,315
2025-02-21 21:45:00,2937.47,2938.04,2935.93,2936.16,391
2025-02-21 21:50:00,2936.18,2936.78,2935.68,2936.08,190
2025-02-21 21:55:00,2936.05,2936.23,2935.4,2936.18,111
2025-02-23 23:05:00,2939.72,2940.08,2937.89,2940.01,291
2025-02-23 23:10:00,2940.03,2940.49,2938.78,2939.16,417
2025-02-23 23:15:00,2939.2,2940.62,2939.17,2939.54,275
2025-02-23 23:20:00,2939.52,2939.83,2938.27,2939.82,265
2025-02-23 23:25:00,2939.77,2940.01,2938.46,2938.51,406
2025-02-23 23:30:00,2938.52,2939.18,2937.26,2938.74,639
2025-02-23 23:35:00,2938.75,2939.14,2936.94,2938.61,478
2025-02-23 23:40:00,2938.62,2938.62,2937.65,2937.92,233
2025-02-23 23:45:00,2938.08,2938.71,2937.22,2938.46,390
2025-02-23 23:50:00,2938.36,2938.63,2936.6,2937.09,665
2025-02-23 23:55:00,2937.06,2937.7,2936.49,2936.87,443
2025-02-24 00:00:00,2936.88,2937.66,2936.33,2937.58,627
2025-02-24 00:05:00,2937.54,2938.05,2936.66,2936.72,584
2025-02-24 00:10:00,2936.75,2937.42,2936.19,2936.6,333
2025-02-24 00:15:00,2936.59,2937.19,2935.11,2935.16,423
2025-02-24 00:20:00,2935.2,2935.59,2934.45,2934.89,536
2025-02-24 00:25:00,2934.9,2936.36,2934.25,2935.96,448
2025-02-24 00:30:00,2935.94,2935.99,2933.85,2934.4,610
2025-02-24 00:35:00,2934.39,2934.68,2933.96,2934.3,555
2025-02-24 00:40:00,2934.29,2934.84,2933.85,2934.84,257
2025-02-24 00:45:00,2934.8,2934.8,2933.2,2933.76,515
2025-02-24 00:50:00,2933.75,2933.76,2931.81,2932.08,601
2025-02-24 00:55:00,2932.18,2932.18,2929.65,2930.14,839
2025-02-24 01:00:00,2930.09,2930.26,2925.83,2926.81,2091
2025-02-24 01:05:00,2926.8,2927.97,2926.03,2926.88,1637
2025-02-24 01:10:00,2926.87,2926.95,2923.15,2924.21,1470
2025-02-24 01:15:00,2924.16,2925.0,2923.27,2923.27,1527
2025-02-24 01:20:00,2923.3,2924.56,2921.27,2921.73,1742
2025-02-24 01:25:00,2921.72,2926.19,2921.71,2925.83,1240
2025-02-24 01:30:00,2925.86,2929.02,2925.25,2928.71,1708
2025-02-24 01:35:00,2928.75,2931.33,2928.75,2930.27,1277
2025-02-24 01:40:00,2930.26,2930.53,2928.46,2929.31,1275
2025-02-24 01:45:00,2929.36,2929.84,2927.19,2927.64,1094
2025-02-24 01:50:00,2927.51,2928.12,2924.89,2927.8,1234
2025-02-24 01:55:00,2927.84,2928.71,2927.14,2928.04,799
2025-02-24 02:00:00,2927.88,2927.88,2925.06,2925.46,879
2025-02-24 02:05:00,2925.65,2927.43,2925.48,2926.53,984
2025-02-24 02:10:00,2926.52,2928.99,2926.24,2928.16,1252
2025-02-24 02:15:00,2928.13,2930.83,2928.09,2930.49,1037
2025-02-24 02:20:00,2930.48,2932.01,2930.18,2931.58,1227
2025-02-24 02:25:00,2931.59,2932.9,2931.13,2931.48,1155
2025-02-24 02:30:00,2931.41,2934.79,2931.27,2932.9,1323
2025-02-24 02:35:00,2932.86,2935.53,2932.55,2935.22,1155
2025-02-24 02:40:00,2935.25,2937.51,2935.22,2937.17,1063
2025-02-24 02:45:00,2937.19,2938.38,2936.87,2937.34,864
2025-02-24 02:50:00,2937.31,2939.69,2936.83,2939.35,904
2025-02-24 02:55:00,2939.36,2940.82,2939.36,2940.72,1500
2025-02-24 03:00:00,2940.55,2943.45,2940.54,2941.62,1334
2025-02-24 03:05:00,2941.63,2942.2,2940.34,2942.01,1017
2025-02-24 03:10:00,2942.02,2943.27,2941.74,2942.45,1524
2025-02-24 03:15:00,2942.38,2944.56,2942.13,2942.71,1647
2025-02-24 03:20:00,2942.7,2942.95,2940.52,2941.4,1028
2025-02-24 03:25:00,2941.37,2942.19,2940.78,2941.91,1106
2025-02-24 03:30:00,2941.9,2943.32,2941.49,2942.86,985
2025-02-24 03:35:00,2942.85,2944.65,2941.34,2942.63,1276
2025-02-24 03:40:00,2942.61,2942.61,2940.5,2941.32,853
2025-02-24 03:45:00,2941.28,2941.87,2940.62,2940.78,645
2025-02-24 03:50:00,2940.79,2941.0,2939.87,2939.95,560
2025-02-24 03:55:00,2939.86,2941.5,2939.83,2941.2,846
2025-02-24 04:00:00,2941.21,2941.79,2937.71,2940.12,1233
2025-02-24 04:05:00,2940.1,2940.85,2939.61,2940.45,563
2025-02-24 04:10:00,2940.46,2941.07,2940.03,2940.57,615
2025-02-24 04:15:00,2940.54,2942.08,2940.54,2941.88,553
2025-02-24 04:20:00,2941.89,2942.88,2941.07,2941.9,496
2025-02-24 04:25:00,2941.92,2942.37,2941.42,2941.88,615
2025-02-24 04:30:00,2941.89,2942.84,2940.81,2941.25,576
2025-02-24 04:35:00,2941.16,2941.16,2939.83,2940.41,560
2025-02-24 04:40:00,2940.4,2940.48,2939.04,2939.54,481
2025-02-24 04:45:00,2939.47,2940.52,2939.33,2940.52,576
2025-02-24 04:50:00,2940.56,2940.56,2938.51,2938.62,518
2025-02-24 04:55:00,2938.67,2941.67,2938.45,2940.7,755
2025-02-24 05:00:00,2940.73,2941.26,2940.22,2940.99,467
2025-02-24 05:05:00,2940.98,2941.64,2940.19,2940.5,799
2025-02-24 05:10:00,2940.52,2941.08,2939.67,2940.92,611
2025-02-24 05:15:00,2940.91,2941.86,2940.72,2941.66,914
2025-02-24 05:20:00,2941.62,2942.18,2940.01,2940.88,807
2025-02-24 05:25:00,2940.84,2941.3,2940.3,2940.41,941
2025-02-24 05:30:00,2940.49,2940.9,2939.27,2940.65,913
2025-02-24 05:35:00,2940.62,2940.95,2939.25,2939.9,612
2025-02-24 05:40:00,2939.89,2940.01,2937.6,2939.23,690
2025-02-24 05:45:00,2939.22,2939.98,2939.1,2939.76,582
2025-02-24 05:50:00,2939.73,2939.86,2938.53,2938.65,673
2025-02-24 05:55:00,2938.66,2938.68,2935.6,2936.32,871
2025-02-24 06:00:00,2936.31,2937.56,2935.23,2936.94,1079
2025-02-24 06:05:00,2936.91,2939.89,2936.91,2938.87,692
2025-02-24 06:10:00,2938.8,2939.72,2936.75,2938.17,695
2025-02-24 06:15:00,2938.15,2938.85,2937.24,2938.47,506
2025-02-24 06:20:00,2938.51,2939.38,2937.74,2939.13,706
2025-02-24 06:25:00,2939.09,2941.89,2939.06,2940.1,864
2025-02-24 06:30:00,2940.05,2940.69,2938.97,2939.22,501
2025-02-24 06:35:00,2939.19,2939.57,2938.07,2938.81,711
2025-02-24 06:40:00,2938.85,2938.96,2937.45,2937.58,809
2025-02-24 06:45:00,2937.57,2938.71,2936.96,2938.52,650
2025-02-24 06:50:00,2938.53,2938.58,2937.26,2938.09,485
2025-02-24 06:55:00,2938.05,2939.15,2937.41,2938.85,523
2025-02-24 07:00:00,2938.84,2941.11,2938.32,2940.89,720
2025-02-24 07:05:00,2940.86,2941.35,2940.16,2940.78,697
2025-02-24 07:10:00,2940.8,2941.29,2940.24,2940.73,597
2025-02-24 07:15:00,2940.7,2940.77,2939.22,2940.07,663
2025-02-24 07:20:00,2940.08,2940.21,2939.3,2940.09,356
2025-02-24 07:25:00,2939.94,2940.95,2939.53,2939.84,359
2025-02-24 07:30:00,2939.73,2942.25,2939.59,2941.76,379
2025-02-24 07:35:00,2941.77,2942.71,2941.31,2942.5,795
2025-02-24 07:40:00,2942.46,2944.28,2941.8,2943.87,730
2025-02-24 07:45:00,2943.88,2944.25,2943.55,2944.03,332
2025-02-24 07:50:00,2944.13,2944.98,2942.34,2942.34,577
2025-02-24 07:55:00,2942.35,2943.98,2942.02,2943.91,719
2025-02-24 08:00:00,2943.88,2944.93,2942.71,2943.01,755
2025-02-24 08:05:00,2942.98,2944.59,2942.37,2944.26,683
2025-02-24 08:10:00,2944.27,2944.92,2943.04,2943.12,513
2025-02-24 08:15:00,2943.0,2943.55,2941.45,2941.79,1116
2025-02-24 08:20:00,2941.78,2941.85,2940.58,2941.12,720
2025-02-24 08:25:00,2941.1,2942.48,2940.41,2942.39,546
2025-02-24 08:30:00,2942.41,2942.74,2940.77,2941.4,705
2025-02-24 08:35:00,2941.36,2942.25,2939.25,2939.66,742
2025-02-24 08:40:00,2939.64,2941.58,2938.26,2940.31,852
2025-02-24 08:45:00,2940.32,2943.41,2940.32,2943.18,948
2025-02-24 08:50:00,2943.17,2947.91,2943.01,2946.79,1182
2025-02-24 08:55:00,2946.88,2948.8,2946.04,2946.39,800
2025-02-24 09:00:00,2946.37,2947.99,2944.92,2947.03,1037
2025-02-24 09:05:00,2947.02,2948.32,2945.87,2946.81,778
2025-02-24 09:10:00,2946.8,2947.24,2944.8,2945.24,896
2025-02-24 09:15:00,2945.21,2945.79,2943.42,2945.52,1174
2025-02-24 09:20:00,2945.51,2946.67,2945.27,2945.83,869
2025-02-24 09:25:00,2945.84,2946.28,2945.12,2946.25,821
